Sno,Date,Day,Hour of Day,Trip Start Time HHMM,Pickup District, DropOff District,Distance Travelled,Trip Duration in Seconds,Trip End Time,Taxi Number,Taxi Type,Taxi Capacity,Number Of Passengers,Trip Fare,Passenger ID,Passenger Name
40411,20-Jan-24,Sat,11,11:42,Yishun,Orchard,7.4,950,11:57,SHY7172,Standard,4,1,13.12,11358,Hannah Lan
40412,20-Jan-24,Sat,11,11:44,Meyer,Dairy Farm,26.1,3046,12:33,SHX0941,Premier,5,3,42.16,10341,Darren Shu
40413,20-Jan-24,Sat,11,11:45,Ardmore,Bouna Vista,5.4,946,11:01,SHX3617,Standard,4,3,12.58,11928,Claire Wu
40414,20-Jan-24,Sat,11,11:49,Anson,Bishan,11.5,1598,11:16,SHX8212,Standard,4,1,19.24,12346,Gordon Zhao
40415,20-Jan-24,Sat,11,11:53,Havelock Road,Kew Drive,14.7,1970,12:25,SHY7440,Standard,4,1,22.22,10383,Thomas Seng
40416,20-Jan-24,Sat,11,11:54,Braddell ,Middle Road,13.9,1725,12:22,SHZ7567,Standard,4,2,21.1,11022,Kay Ko
40417,20-Jan-24,Sat,11,11:55,Newton,Havelock Road,8.1,966,11:11,SHX8712,Maxi Cab,7,6,14.08,10806,Anne Soh
40418,20-Jan-24,Sat,11,11:58,Yishun,Hougang,2.4,645,11:09,SHX2834,Standard,4,3,7.47,10838,Ann Xiao
40419,20-Jan-24,Sat,11,11:58,Yio Chu Kang,Tanjong Pagar,12.3,1559,12:23,SHX4463,Premier,4,1,21.73,12165,Lily Lim
40420,20-Jan-24,Sat,11,11:01,Springleaf,Hillview,6.5,1042,11:18,SHX0897,Standard,4,1,13.71,12325,Aimee Wang
40421,20-Jan-24,Sat,11,11:02,Boon Lay,Clementi,3.5,757,11:14,SHY0218,Standard,4,4,8.42,11638,Dawn Rao
40422,20-Jan-24,Sat,11,11:02,Tanjong Pagar,Bukit Panjang,10.5,1338,12:24,SHZ0818,Maxi Cab,7,5,18.28,12335,Luke Ku
40423,20-Jan-24,Sat,11,11:02,Braddell,Serangoon Road,2.8,468,11:10,SHZ2063,Mini Cab,4,1,7.23,10510,Terry Hong
40424,20-Jan-24,Sat,11,11:04,Pasir Ris,Ardmore,23.5,2452,12:43,SHY8339,Standard,4,2,38.45,11327,Maria Yan
40425,20-Jan-24,Sat,11,11:04,Sentosa,City Hall,6.1,1084,12:21,SHX4094,Mini Cab,4,3,11.84,11243,Mary Seow
40426,20-Jan-24,Sat,11,11:06,Queenstown,Woodlands,8.1,1281,12:26,SHY7140,Standard,4,1,13.38,10995,Yvonne Qi
40427,20-Jan-24,Sat,11,11:06,Hong Leong Garden,Bukit Batok ,3.5,777,12:18,SHZ6874,Mini Cab,4,4,9.33,10615,Monica Jiang
40428,20-Jan-24,Sat,11,11:06,People’s Park,Thomson,8.7,1457,12:29,SHX1740,Standard,4,2,17.22,10402,Marion Pak
40429,20-Jan-24,Sat,11,11:06,Bayshore,Upper Bukit Timah,30.2,4657,13:22,SHZ5227,Mini Cab,3,2,41.84,10621,Sandra Tsui
40430,20-Jan-24,Sat,11,11:08,Sims,Geylang,1.8,498,11:16,SHZ4961,Standard,4,3,6.45,11162,Lucy Zhai
40431,20-Jan-24,Sat,11,11:09,Lim Chu Kang,Balmoral,10,1135,12:27,SHZ3681,Standard,4,2,18.61,12436,Geraldine Sato
40432,20-Jan-24,Sat,11,11:10,East Coast,Kranji,6.2,856,12:23,SHX1788,Standard,4,3,12.32,12066,Joyce Pong
40433,20-Jan-24,Sat,11,11:12,Ulu Pandan,Braddell ,25.6,3692,12:12,SHZ4775,Standard,4,1,43.45,10968,Stephen Kwok
40434,20-Jan-24,Sat,11,11:12,Tagore,Springleaf,1.3,423,12:18,SHX7923,Maxi Cab,6,6,5.87,11952,Gordon Qu
40435,20-Jan-24,Sat,11,11:13,Ang Mo Kio,Hume Avenue,19.2,2379,12:51,SHY6415,Standard,4,4,30.79,10760,Ivor An
40436,20-Jan-24,Sat,11,11:13,Rocher,Serangoon Garden,10.2,1743,12:41,SHY2440,Premier,4,4,16.54,10802,Elsie Zhang
40437,20-Jan-24,Sat,11,11:13,Hume Avenue,Clementi Park,1.3,404,12:19,SHY9782,Maxi Cab,6,2,5.71,11188,Charulata Mehta
40438,20-Jan-24,Sat,11,11:14,Toa Payoh,Springleaf,14.6,2179,12:49,SHY7639,Premier,4,2,24.58,4312,Leong Wai Fun
40439,20-Jan-24,Sat,11,11:15,Chai Chee,Cecil,17.1,1767,12:44,SHZ5967,Standard,4,3,24.02,12264,Pavan Bhatti
40440,20-Jan-24,Sat,11,11:17,High Street,Kembangan,16.1,2496,12:58,SHX0354,Standard,4,2,25.89,12242,Diana Zheng
40441,20-Jan-24,Sat,12,12:18,Moulmein,Yishun,17,1892,12:50,SHX9696,Standard,4,4,25.44,10745,Gillian Cho
40442,20-Jan-24,Sat,12,12:19,Clementi,Kew Drive,25.7,2143,12:54,SHY7097,Premier,4,3,33.98,12137,Veronica You
40443,20-Jan-24,Sat,12,12:19,Shenton Way,Newton,4,711,12:31,SHY2306,Standard,4,1,10.04,10222,Janice Che
40444,20-Jan-24,Sat,12,12:22,Dunearn Road,High Street,5.1,914,12:37,SHX5415,Standard,4,1,11.69,11899,Lee Choong
40445,20-Jan-24,Sat,12,12:23,Telok Blangah,Sengkang,6.3,1197,12:43,SHX8229,Mini Cab,3,2,12.43,11270,Jordan Kwee
40446,20-Jan-24,Sat,12,12:27,Bukit Panjang,Sentosa,17.2,2028,12:00,SHX8594,Maxi Cab,6,1,26.64,11777,Ernest Chew
40447,20-Jan-24,Sat,12,12:27,Bukit Timah,Balestier,11.5,1997,12:01,SHZ7300,Standard,4,4,21.06,10263,Ralph Low
40448,20-Jan-24,Sat,12,12:27,Woodgrove,Tagore,19.9,2552,12:10,SHY7922,Standard,4,1,30.86,11461,Desmond Leng
40449,20-Jan-24,Sat,12,12:33,Chai Chee,Macpherson,5.5,943,12:49,SHY7734,Maxi Cab,6,5,11.78,11270,Jordan Kwee
40450,20-Jan-24,Sat,12,12:34,Havelock Road,Eastwood,14.5,2117,12:09,SHY8474,Standard,4,2,25.28,11547,Wayne Kuang
40451,20-Jan-24,Sat,12,12:35,Bukit Batok ,Springleaf,5.5,1045,12:52,SHY6201,Standard,4,4,12.43,11168,Joan Chen
40452,20-Jan-24,Sat,12,12:39,Newton,Clementi,3.3,593,12:49,SHX6522,Standard,4,1,8.18,10722,Joshua Yeung
40453,20-Jan-24,Sat,12,12:40,Kew Drive,Bedok,1.9,446,12:47,SHY6415,Standard,4,4,6.59,10742,Rose Chi
40454,20-Jan-24,Sat,12,12:41,Grange Road,Kranji,15.7,1749,12:10,SHX2430,Standard,4,2,22.79,12206,Beatrice Lim
40455,20-Jan-24,Sat,12,12:43,Bouna Vista,Marine Parade,23.6,3065,13:33,SHY4376,Standard,4,1,35.61,10391,Lillian Loh
40456,20-Jan-24,Sat,12,12:45,Anson,Boat Quay,5.8,1025,12:02,SHY0937,Standard,4,2,12.39,10450,Ethel Oo
40457,20-Jan-24,Sat,12,12:45,Katong,Hougang,6.2,969,12:01,SHY8246,Premier,5,3,11.65,10535,George Xue
40458,20-Jan-24,Sat,12,12:47,Dunearn Road,Watten Estate,2.3,523,12:56,SHY7220,Mini Cab,4,3,6.53,11424,Laura Han
40459,20-Jan-24,Sat,12,12:47,Alexandra,Suntec City,3.6,551,12:56,SHZ6701,Standard,4,2,8.4,11542,Alexander Tanaka
40460,20-Jan-24,Sat,12,12:47,Eastwood,Golden Mile,16.7,2540,13:29,SHY9781,Mini Cab,3,2,28.54,12162,Phillip Choo
40461,20-Jan-24,Sat,12,12:48,Ulu Pandan,Pasir Panjang,2.1,511,12:56,SHY2440,Premier,4,1,6.83,11755,Kerry Cheung
40462,20-Jan-24,Sat,12,12:49,Hillview,Clementi,5.2,1011,12:06,SHX0588,Maxi Cab,7,7,11.75,10626,Fred Teng
40463,20-Jan-24,Sat,12,12:51,Tampines,Redhill,15.2,1895,13:21,SHY7922,Standard,4,4,24.61,11712,Colin Yin
40464,20-Jan-24,Sat,12,12:51,Bedok,Woodgrove,8.2,1203,12:11,SHZ3504,Maxi Cab,6,3,14.75,10820,Harry Lay
40465,20-Jan-24,Sat,12,12:57,Marine Parade,Balestier,8.5,1452,13:20,SHX8463,Limosine,4,3,16.05,10585,Frances Phua
40466,20-Jan-24,Sat,12,12:58,Tiong Bahru,City Hall,5,863,12:12,SHZ9117,Standard,4,3,10.58,12008,Karl Ng
40467,20-Jan-24,Sat,12,12:58,Upper East Coast,Choa Chu Kang,28.5,4263,13:08,SHZ8477,Standard,4,4,46.53,10463,Darren Chew
40468,20-Jan-24,Sat,12,12:58,Kranji,Choa Chu Kang,23.4,3346,13:53,SHY1860,Standard,4,1,39.4,10261,Carol Pang
40469,20-Jan-24,Sat,12,12:59,Sims,Tiong Bahru,12,1353,13:21,SHY1121,Limosine,4,2,19.93,11140,Chetan Batta
40470,20-Jan-24,Sat,12,12:01,Dairy Farm,Flora,30.6,4172,13:10,SHY7964,Mini Cab,4,1,49.15,12215,Lal Sawhney
40471,20-Jan-24,Sat,12,12:04,Holland Road,Tanjong Pagar,2.5,582,12:13,SHX2394,Standard,4,4,7.25,11045,May Tao
40472,20-Jan-24,Sat,12,12:04,Simei,Lim Chu Kang,32.5,5452,14:33,SHY9299,Standard,4,1,56.69,11893,Craig Phang
40473,20-Jan-24,Sat,12,12:04,Springleaf,Middle Road,6.9,1138,13:22,SHZ7647,Standard,4,2,14.57,11958,Peter Kim
40474,20-Jan-24,Sat,12,12:05,Chancery ,Suntec City,6.8,1226,13:25,SHX7533,Maxi Cab,7,5,13.71,10622,Gloria Qu
40475,20-Jan-24,Sat,12,12:06,Meyer,Hillview,27.5,3615,13:06,SHX7485,Standard,4,1,41.45,11297,Harry Leong
40476,20-Jan-24,Sat,12,12:07,Eastwood,Farrer Park,11.3,1470,13:30,SHX6522,Standard,4,3,20.48,11194,Amelia Lei
40477,20-Jan-24,Sat,12,12:08,Serangoon Garden,Tiong Bahru,7.5,1164,13:27,SHY0376,Standard,4,1,13.61,10520,Eileen Jung
40478,20-Jan-24,Sat,12,12:09,High Street,Sentosa,6.4,855,13:22,SHZ7952,Standard,4,4,11.48,10389,Josephine Mei
40479,20-Jan-24,Sat,12,12:09,Clementi Park,Kranji,21.3,3566,13:08,SHX3135,Standard,4,1,38.32,11305,Patricia Pan
40480,20-Jan-24,Sat,12,12:11,River Valley,Telok Blangah,2.1,480,13:18,SHY8074,Limosine,4,4,6.66,11445,Edward Sze
40481,20-Jan-24,Sat,12,12:13,Marina,Braddell ,12.7,1978,13:45,SHZ8918,Mini Cab,3,2,21.22,10082,Russell Hao
40482,20-Jan-24,Sat,12,12:14,Havelock Road,Bouna Vista,10.8,1851,13:44,SHX7766,Mini Cab,4,3,19.18,11294,Gladys Chen
40483,20-Jan-24,Sat,12,12:15,Killiney,Pasir Ris,15,2403,13:54,SHY4388,Standard,4,2,26.53,10447,Annie Sim
40484,20-Jan-24,Sat,12,12:16,Tengah,Katong,30.8,4540,14:30,SHY7521,Mini Cab,3,2,47.15,10437,Maxine Lui
40485,20-Jan-24,Sat,12,12:17,Yio Chu Kang,Cairnhill,3.7,903,13:31,SHY1488,Mini Cab,3,2,9.67,11701,Molly Fong
40486,20-Jan-24,Sat,13,13:23,Chancery ,River Valley,10.7,2129,13:58,SHY5409,Mini Cab,4,4,20.26,11288,Darren Nai
40487,20-Jan-24,Sat,13,13:25,Upper Bukit Timah,Moulmein,5.4,892,13:40,SHX2380,Standard,4,1,11.26,10696,Annie Mei
40488,20-Jan-24,Sat,13,13:25,Tanjong Rhu,Eastwood,3.6,709,13:37,SHZ4353,Standard,4,2,8.83,10426,Naomi Ng
40489,20-Jan-24,Sat,13,13:26,Woodgrove,City Hall,13.5,1615,13:53,SHX8229,Mini Cab,3,1,21.45,11196,Deepa Jadav
40490,20-Jan-24,Sat,13,13:27,Bishan,Harbourfront,4.4,822,13:41,SHY4026,Standard,4,2,10.34,11116,Henry Mun
40491,20-Jan-24,Sat,13,13:29,Katong,Bedok,3.2,575,13:39,SHY9327,Standard,4,3,7.6,10525,Megan Tan
40492,20-Jan-24,Sat,13,13:30,Keppel,Tampines,15.3,2324,13:08,SHY1437,Mini Cab,3,1,24.77,11088,Gary Yong
40493,20-Jan-24,Sat,13,13:34,Serangoon Garden,Clementi,16.7,1641,13:01,SHY4376,Standard,4,3,26.05,12107,Kathleen Lin
40494,20-Jan-24,Sat,13,13:34,Ardmore,Upper Thomson,5.8,1042,13:52,SHY4413,Standard,4,4,13.28,10583,Alex Yeoh
40495,20-Jan-24,Sat,13,13:36,Killiney,Flora,13.4,1763,13:05,SHY2630,Mini Cab,4,3,19.99,10378,May Teo
40496,20-Jan-24,Sat,13,13:38,Hong Leong Garden,Dover,1.3,346,13:43,SHY0245,Standard,4,4,5.49,11023,Diana Oo
40497,20-Jan-24,Sat,13,13:38,Bedok,Thomson,25.1,3447,14:34,SHZ1333,Standard,4,3,41.44,12342,Alice Chan
40498,20-Jan-24,Sat,13,13:39,Balestier,High Street,8.9,1707,13:07,SHZ7871,Limosine,4,2,17.9,10266,Alice Woon
40499,20-Jan-24,Sat,13,13:41,Jurong,Geylang,25.2,3479,14:38,SHY1298,Standard,4,1,39.85,12058,Jonathan Pang
40500,20-Jan-24,Sat,13,13:42,Watten Estate,Alexandra,11.1,1483,13:06,SHX8437,Standard,4,3,16.89,10716,Joyce Thia
40501,20-Jan-24,Sat,13,13:44,Telok Blangah,Sentosa,1.3,401,13:50,SHX0588,Maxi Cab,7,6,5.93,12280,Malcolm Eng
40502,20-Jan-24,Sat,13,13:44,Hume Avenue,Dunearn Road,5.7,843,13:58,SHZ8918,Standard,4,1,11.69,10068,Henry Shi
40503,20-Jan-24,Sat,13,13:44,Shenton Way,Dover,6.9,1109,13:03,SHX2351,Limosine,4,3,13.91,10642,Marion Gao
40504,20-Jan-24,Sat,13,13:45,Hume Avenue,Ardmore,7.8,1483,13:10,SHY4078,Standard,4,2,15.92,11386,Steven Hwee
40505,20-Jan-24,Sat,13,13:46,Bencoolen Road,Bukit Panjang,12.8,1822,14:16,SHY1172,Standard,4,1,20.17,11981,David Neo
40506,20-Jan-24,Sat,13,13:47,Potong Pasir,Keppel,8.5,1365,13:10,SHY5402,Mini Cab,3,3,15.34,10665,Jacqueline Low
40507,20-Jan-24,Sat,13,13:48,Raffles Place,Meyer,13.7,2027,14:21,SHY9787,Limosine,4,1,23.76,11317,Caroline Woon
40508,20-Jan-24,Sat,13,13:51,Bouna Vista,Little India,15.9,2326,14:29,SHY8074,Limosine,4,3,24.93,10880,Judith Guo
40509,20-Jan-24,Sat,13,13:52,West Coast,Seletar,17.8,2486,14:33,SHY9000,Mini Cab,4,1,31.32,10292,Olive Tan
40510,20-Jan-24,Sat,13,13:52,Boat Quay,Changi,19.3,2091,14:26,SHY7111,Standard,4,1,29.25,10435,Christopher Chou
40511,20-Jan-24,Sat,13,13:54,Beach Road,Holland Road,5.5,953,13:10,SHX0278,Premier,4,2,11.2,3845,Tan Choon Heong
40512,20-Jan-24,Sat,13,13:54,Katong,Ang Mo Kio,8.2,800,13:07,SHY9591,Standard,4,1,13.72,11342,Norman Law
40513,20-Jan-24,Sat,13,13:56,Suntec City,Marina,1.9,499,13:04,SHX7766,Mini Cab,4,4,6.51,10335,Albert Chee
40514,20-Jan-24,Sat,13,13:57,Serangoon Road,People’s Park,6,1113,13:16,SHY2548,Mini Cab,3,1,12.3,10143,Rhiannon Koh
40515,20-Jan-24,Sat,13,13:57,Ang Mo Kio,Pasir Ris,11.1,1512,14:22,SHY1757,Limosine,4,4,19.67,10900,Charles Khoo
40516,20-Jan-24,Sat,13,13:59,Grange Road,Changi,23.9,2938,14:47,SHY1850,Standard,4,3,37.66,10621,Sandra Tsui
40517,20-Jan-24,Sat,13,13:00,Watten Estate,Katong,21.4,1786,14:29,SHX5731,Mini Cab,3,3,30.04,11532,Roger Yu
40518,20-Jan-24,Sat,13,13:02,Holland Road,Golden Mile,4.5,858,13:16,SHX6044,Standard,4,2,10.15,10154,Shaun Gan
40519,20-Jan-24,Sat,13,13:06,Thomson,Braddell,1.3,450,13:13,SHY8474,Standard,4,1,5.75,10126,Matthew Feng
40520,20-Jan-24,Sat,13,13:09,Upper East Coast,Farrer Park,10.6,1636,14:35,SHX8923,Standard,4,4,20.15,10069,Florence Pak
40521,20-Jan-24,Sat,13,13:09,Amber Road,Clementi,23.8,3016,14:58,SHX3754,Mini Cab,4,4,34.77,12437,Roland Chou
40523,20-Jan-24,Sat,13,13:14,Tiong Bahru,Killiney,3.5,609,14:23,SHX8045,Mini Cab,4,1,8.73,11805,Vasu Munshi
40524,20-Jan-24,Sat,13,13:14,Bukit Timah,Tanjong Pagar,1.8,475,14:21,SHZ8497,Standard,4,1,6.46,10407,Annette Yan
40525,20-Jan-24,Sat,14,14:16,Watten Estate,North Bridge Road,5.9,942,14:32,SHZ0587,Mini Cab,4,1,11.84,11765,Dominic Liu
40526,20-Jan-24,Sat,14,14:19,Thomson,Ulu Pandan,4.6,722,14:31,SHY9716,Limosine,4,1,9.97,11959,Janet Ma
40527,20-Jan-24,Sat,14,14:21,Farrer Park,Tagore,15.3,2391,14:01,SHX6011,Mini Cab,4,4,25.8,12167,Leanne Chang
40528,20-Jan-24,Sat,14,14:22,Sengkang,Boon Lay,20.5,2239,14:59,SHY4279,Standard,4,4,32.8,10253,Derek Wan
40529,20-Jan-24,Sat,14,14:29,Golden Mile,Tagore,8.4,1324,14:51,SHY6024,Standard,4,1,16.4,10977,Charles Kung
40530,20-Jan-24,Sat,14,14:30,Keppel,Tanglin,10.9,1525,14:56,SHY6044,Standard,4,2,19.57,11196,Deepa Jadav
40531,20-Jan-24,Sat,14,14:31,Tagore,Jurong,4.7,943,14:46,SHY7220,Mini Cab,4,2,10.33,10473,Sarah Shu
40532,20-Jan-24,Sat,14,14:32,Golden Mile,Pasir Ris,21.1,3029,15:21,SHX7524,Standard,4,4,34.08,11564,Amy Zhong
40533,20-Jan-24,Sat,14,14:39,Marina,Bouna Vista,9.8,1516,14:04,SHZ3996,Maxi Cab,6,6,17.5,10299,Anthony Chang
40534,20-Jan-24,Sat,14,14:42,Clementi,Clementi,1,361,14:48,SHY5792,Standard,4,3,5.13,12260,Brandon Seah
40535,20-Jan-24,Sat,14,14:42,City Hall,Tagore,6.7,1345,14:05,SHY6224,Maxi Cab,7,5,14.49,10876,Gwendoline Lau
40536,20-Jan-24,Sat,14,14:45,Loyang,Bishan,11.8,1540,14:11,SHY2443,Limosine,4,1,20.26,11864,Glenn Jung
40537,20-Jan-24,Sat,14,14:45,Chancery ,Hume Avenue,5.4,1051,14:02,SHY8754,Maxi Cab,6,5,13.4,10756,William Nai
40538,20-Jan-24,Sat,14,14:46,Tanglin,Redhill,9.3,1677,14:14,SHX9215,Standard,4,2,17.18,12172,Jessie Lu
40539,20-Jan-24,Sat,14,14:47,Havelock Road,Tanjong Rhu,13.6,2188,15:23,SHX0907,Standard,4,3,27,11889,Elaine Au
40540,20-Jan-24,Sat,14,14:48,Tanjong Pagar,Seletar,11.9,1498,14:13,SHX3896,Standard,4,1,21.04,10743,Mildred Ko
40541,20-Jan-24,Sat,14,14:52,Bukit Timah,Boat Quay,6.9,1098,14:11,SHX0791,Standard,4,4,13.29,12064,Gwendoline Choo
40542,20-Jan-24,Sat,14,14:54,Shenton Way,Grange Road,2.3,538,14:03,SHZ6247,Mini Cab,3,3,6.87,11081,Diane Jong
40543,20-Jan-24,Sat,14,14:55,East Coast,Dover,24.1,3727,15:56,SHX7603,Standard,4,2,42.9,12080,Barbara Kwon
40544,20-Jan-24,Sat,14,14:55,Ardmore,Novena,3.8,791,14:08,SHY8685,Standard,4,1,9.26,11749,Muriel Han
40545,20-Jan-24,Sat,14,14:58,West Coast,River Valley,13.9,1945,15:30,SHZ4961,Standard,4,2,21.15,10326,Glenys Son
40546,20-Jan-24,Sat,14,14:59,Farrer Park,Ang Mo Kio,2.8,584,14:09,SHX3643,Standard,4,1,7.49,10141,Timothy Tang
40547,20-Jan-24,Sat,14,14:01,Woodlands,Upper East Coast,7.2,1044,15:18,SHY7964,Mini Cab,4,1,14.8,12201,Muriel Zhang
40548,20-Jan-24,Sat,14,14:04,Pasir Ris,Admiralty Road,8.8,1206,15:23,SHX9583,Standard,4,1,15.3,10316,Stella Kwek
40549,20-Jan-24,Sat,14,14:04,Toa Payoh,Clementi,16.6,1848,15:34,SHX2351,Limosine,4,4,28.18,10703,Colin Duan
40550,20-Jan-24,Sat,14,14:06,Upper East Coast,Eunos,3.4,718,15:17,SHZ7952,Standard,4,4,9.1,11006,Brian Lam
40551,20-Jan-24,Sat,14,14:09,Telok Blangah,Ponggol,7.1,982,15:24,SHX1982,Mini Cab,4,1,14.19,12432,Teresa Qin
40552,20-Jan-24,Sat,14,14:11,Seletar,Dunearn Road,15.4,1576,15:37,SHX6044,Standard,4,1,21.47,12362,Khushi Gill
40553,20-Jan-24,Sat,14,14:14,Eunos,Toa Payoh,8.1,954,15:29,SHY9000,Mini Cab,4,1,13.31,11499,Deborah Shen
40554,20-Jan-24,Sat,14,14:15,Orchard Boulevard,River Valley,10.5,1363,15:37,SHZ4353,Standard,4,2,16.28,11285,Wendy Zhao
40555,20-Jan-24,Sat,15,15:18,Upper Thomson,Tuas,4.5,947,15:34,SHX6044,Standard,4,2,10.11,11898,Jacqueline Wang
40556,20-Jan-24,Sat,15,15:21,Boat Quay,North Bridge Road,5,828,15:35,SHZ5353,Standard,4,1,10.14,10110,Julian Mo
40557,20-Jan-24,Sat,15,15:22,Grange Road,Telok Blangah,9.4,1276,15:43,SHX0791,Standard,4,1,17.27,11767,Marina Cheah
40558,20-Jan-24,Sat,15,15:22,Seletar,Kew Drive,8.5,1357,15:45,SHZ6247,Mini Cab,3,1,17.13,10561,Shane Chan
40559,20-Jan-24,Sat,15,15:23,Upper Thomson,Admiralty Road,18.2,1919,15:55,SHX6232,Premier,5,4,27.1,11186,Barbara Chee
40560,20-Jan-24,Sat,15,15:24,Bayshore,Golden Mile,17.3,2660,15:08,SHX4686,Standard,4,3,30.46,12163,Tom Law
40561,20-Jan-24,Sat,15,15:25,Novena,Marine Parade,21.4,2080,15:59,SHY8407,Maxi Cab,7,2,29.92,11021,Lydia Lau
40562,20-Jan-24,Sat,15,15:26,Boat Quay,Chai Chee,15.6,1464,15:50,SHX4161,Mini Cab,3,2,25.19,12202,Conor Ren
40563,20-Jan-24,Sat,15,15:26,Tampines,Eastwood,2.1,480,15:34,SHY4290,Standard,4,2,6.72,12359,Irene Yew
40564,20-Jan-24,Sat,15,15:32,Meyer,Braddell ,2.9,588,15:41,SHY9209,Limosine,4,1,7.53,11472,Gregory Deng
40565,20-Jan-24,Sat,15,15:33,Seletar,Watten Estate,16,1934,15:05,SHY9209,Limosine,4,4,28.92,10433,Glenys Chew
40566,20-Jan-24,Sat,15,15:33,Bukit Timah,Farrer Park,10.6,1575,15:00,SHY9217,Standard,4,4,17.89,10388,Muhammad Salim
40567,20-Jan-24,Sat,15,15:35,Farrer Park,Macpherson,7.2,953,15:51,SHX8923,Standard,4,2,12.4,11035,Lewis Ma
40568,20-Jan-24,Sat,15,15:41,Katong,Dairy Farm,26.2,3956,16:45,SHX0791,Standard,4,2,38.21,11920,Ann Low
40569,20-Jan-24,Sat,15,15:43,Choa Chu Kang,Upper East Coast,30.9,2738,16:27,SHY6600,Maxi Cab,6,1,43.27,11427,Michelle Feng
40570,20-Jan-24,Sat,15,15:43,Paya Lebar ,Ardmore,17.4,2133,16:18,SHX9215,Standard,4,2,22.99,10738,Lawrence Fan
40571,20-Jan-24,Sat,15,15:45,Admiralty Road,Kranji,1.3,375,15:51,SHX8712,Maxi Cab,7,1,5.48,10560,Doreen Tu
40572,20-Jan-24,Sat,15,15:47,Watten Estate,Sentosa,12,1575,15:13,SHZ7585,Standard,4,2,18.41,10116,Charles He
40573,20-Jan-24,Sat,15,15:47,Orchard Boulevard,Beach Road,6.1,862,15:01,SHY1757,Limosine,4,2,11.59,10329,Matthew Xiong
40574,20-Jan-24,Sat,15,15:50,Newton,River Valley,11.7,1559,16:15,SHZ8401,Mini Cab,3,1,21.76,12195,Norman Fong
40575,20-Jan-24,Sat,15,15:51,Meyer,Sungei Gedong,28.5,4340,16:02,SHY4969,Mini Cab,4,2,43.22,6542,Lam Yen Hsia
40576,20-Jan-24,Sat,15,15:54,Bouna Vista,Harbourfront,13.6,2172,16:29,SHY1314,Standard,4,3,21.4,10792,Julie Meng
40577,20-Jan-24,Sat,15,15:54,Hong Leong Garden,Hong Leong Garden,1,317,15:59,SHZ8395,Standard,4,1,5.12,11412,Alan Chao
40578,20-Jan-24,Sat,15,15:55,Bugis,Serangoon Garden,9.4,1554,16:19,SHY4279,Standard,4,1,18.74,10855,Josephine Bao
40579,20-Jan-24,Sat,15,15:55,Kembangan,Paya Lebar ,1.3,344,15:00,SHY0337,Maxi Cab,6,5,5.51,10317,Lee Chang
40580,20-Jan-24,Sat,15,15:55,Admiralty Road,Dairy Farm,22.3,2371,16:34,SHY3051,Mini Cab,4,1,29.54,11208,Paula Choi
40581,20-Jan-24,Sat,15,15:59,Katong,Bukit Batok ,29.4,3920,16:03,SHY4510,Standard,4,2,40.74,12394,Stephen Wu
40582,20-Jan-24,Sat,15,15:01,Simei,Sembawang,8.1,896,16:15,SHX1778,Maxi Cab,7,4,14.31,11484,Daniel Lim
40583,20-Jan-24,Sat,15,15:02,Hong Leong Garden,Little India,17.1,2223,16:39,SHX3971,Standard,4,1,21.76,10956,Wayne Qiu
40584,20-Jan-24,Sat,15,15:05,Amber Road,Chinatown,20,2318,16:42,SHX3135,Standard,4,3,32.08,10215,Leanne Lan
40585,20-Jan-24,Sat,15,15:11,Telok Blangah,Serangoon Garden,5.9,1065,16:28,SHX7485,Standard,4,1,12.31,11239,Ekambaram Chidambaram
40586,20-Jan-24,Sat,15,15:12,Chai Chee,High Street,18.1,2064,16:46,SHX5071,Limosine,4,4,29.29,12342,Alice Chan
40587,20-Jan-24,Sat,15,15:13,Boon Lay,Tanjong Pagar,9.1,1488,16:37,SHZ4131,Mini Cab,3,3,16.44,12146,Blanche Kwan
40588,20-Jan-24,Sat,15,15:13,Bukit Timah,Suntec City,5.4,741,16:25,SHY3409,Mini Cab,3,3,10.29,10268,Jay Lau
40589,20-Jan-24,Sat,16,16:16,Marina,Watten Estate,10,1478,16:40,SHY9805,Mini Cab,3,2,18.66,10577,Christine Leng
40590,20-Jan-24,Sat,16,16:16,Bukit Timah,Geylang,19.8,2936,16:05,SHY6042,Limosine,4,4,34.77,12281,Maria Seo
40591,20-Jan-24,Sat,16,16:19,Dairy Farm,Tengah,2,472,16:27,SHY2540,Mini Cab,4,1,6.45,11531,Ruby Tay
40592,20-Jan-24,Sat,16,16:21,Changi,Ponggol,10.6,1754,16:50,SHX0897,Standard,4,1,18.76,10031,Patrick Pang
40593,20-Jan-24,Sat,16,16:21,River Valley,Sembawang,7.1,1329,16:43,SHY8251,Standard,4,1,13.28,10353,William Tan
40594,20-Jan-24,Sat,16,16:23,Watten Estate,Toa Payoh,13.6,2027,16:57,SHY5235,Mini Cab,4,3,23.56,10072,Gloria Li
40595,20-Jan-24,Sat,16,16:25,Admiralty Road,Rocher,13.2,2165,16:01,SHZ7886,Standard,4,2,23.76,10297,Frederick Su
40596,20-Jan-24,Sat,16,16:27,Braddell,Dover,17.1,2356,16:06,SHY1339,Standard,4,2,29.52,10872,Mathew Lim
40597,20-Jan-24,Sat,16,16:29,Serangoon Garden,Simei,10.2,1270,16:50,SHZ4891,Standard,4,4,19.45,10418,Florence Han
